channel_code,customer_id,day_since_last_trx,count_trx,net_sales,count_site_activity,count_email_received,count_email_opened,count_content_clicked,count_product_viewed,count_email_opened_clicked,count_coupon_received,count_campaign_spam_marked,count_campaign_unsubscribed,count_chat_delivered,count_soft_bounced,count_hard_bounced
PlanetSports.Asia,1e4cea4c73186c9e408d8f9d83ff458f9d3c35235bd7c96999b6c0a82f3b8fd6,357,1,"Rp1,134,568",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,726796243b66e4a28a40017c4df642913a474dd543eec065cc13c2dfc890061d,356,1,"Rp1,134,568",8,21,23,4,0,26,0,0,0,0,0,0
PlanetSports.Asia,23df82634b4bc6430dbaf7c18d549215755d2c5d27887e3cb96b6f172777033e,265,1,"Rp1,134,568",0,24,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,afc5d97be44a0d615789546a243826d0b4c72f200c992806055ddb9ebb482217,90,1,"Rp1,134,568",0,6,8,0,0,8,0,0,0,0,0,0
PlanetSports.Asia,c761a0778080d25ec90e09773b7e96046d220edf4bd7ab400b94c5d1f83ebb11,59,1,"Rp1,134,595",0,4,4,0,0,4,0,0,0,0,0,0
PlanetSports.Asia,c9942a2a53979b0106207e9aa950bfc4a9e7d4c3f53eca8abec2f3518837ad7f,59,1,"Rp1,134,595",0,4,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,567bc6bb4075a816e52eb45dd54fff750d2e052f2047d28b9ed3cb9bfb4d2c9e,339,1,"Rp1,134,595",0,27,20,0,0,20,0,0,0,0,0,0
PlanetSports.Asia,d99fced14c11c2df6811d68d58a6e9945e513cd7d67c6ba1288b8ae04e7676d8,59,1,"Rp1,134,595",0,5,5,0,0,5,0,0,0,0,0,0
PlanetSports.Asia,7353211906edc0e85668a8728a70b5e5426c9a8d1e0bc709c8421e5a45a8b223,54,1,"Rp1,134,595",0,6,5,0,0,5,1,0,0,0,0,0
PlanetSports.Asia,7bc80bd1cb2a7c079161c886e500fb7a7416ffc860dea8998d1dc3891c4ea2e4,56,1,"Rp1,134,595",0,4,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,47097ac9f257fa069f0c4e7ff07700ef0bd880908fa626ce02ee87ff285a6daa,59,1,"Rp1,134,595",1,7,3,2,1,3,0,0,0,0,0,0
PlanetSports.Asia,04f4f6c525f53f8a52bba7bb0e59a4b7be5b802fb33f48de48bd8e22b9c04d01,53,1,"Rp1,134,595",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,0c35d5448e4b49e1ac7c4b7cdfcba45c9f57f7605dd65c321ee3969d197f0938,103,1,"Rp1,134,595",0,18,12,0,0,12,1,0,0,0,0,0
PlanetSports.Asia,db10a6af970b1d2835a0af999a3b26eb1604edd3c5b275fcc0e64934d0e70151,348,1,"Rp1,134,595",0,25,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,902dec73687ef66f7bfbd39468fa8dbe90c5c533d5c06d67fb8253f1878c2666,170,1,"Rp1,134,595",0,16,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,74f66aa40277c896d76b13ca1f2470cfa4f68833343a63c2fbdd7c2899702c70,58,1,"Rp1,134,595",0,9,0,0,0,0,0,0,0,0,1,0
PlanetSports.Asia,54c5673a11342643fe1d01087cc5fde30fae1f56bc3987f9bd22d37d393b0c7f,59,1,"Rp1,134,595",0,18,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,dcc02ec328d5965dd3fda80b62a736b4b669088f816c50391c6d5b42e219c323,171,1,"Rp1,134,595",0,16,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,991e5a4747f1668bee9716958b4a9192e1383428fb9b3f611bc2c8ab4c370403,60,1,"Rp1,134,595",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,425161c5af9ed80166ec95381983f736e53bfdd979c31cf52a08eaea3bc6ac05,58,1,"Rp1,134,595",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,bd56fc7610b9fb3e3f29b3db3c153a8b04a21cdb3ef1f7b3d5ddce129d7f930a,58,1,"Rp1,134,595",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,ebf1e5a2631d7e474cb042ab90073dfdc7e5b0b485c98c811fdaf5ac43bff2e9,59,1,"Rp1,134,595",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,199811bf1f93e6b3bf4917df8f6d2f93455f42700ae5db5a1920b198b9022477,57,1,"Rp1,134,595",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,33e25fd3aef3e54ec023ec3761f5883d4c3aabbd668cddd1737ba05fb1cedabf,57,1,"Rp1,134,595",0,7,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,e46a3cbad86dd724e431dbf4a4d578dea8b0a8aad336421e0142416d05797428,58,1,"Rp1,134,595",0,0,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,c4be904ea7d42694ab128e7e944823ce57f8d473cdfcb51eb1149920140b854e,175,1,"Rp1,134,595",0,27,17,0,0,17,1,0,0,0,0,0
PlanetSports.Asia,6cfd569fac030f010097db0b185f200c1e2052e2d3f7ea459eb92120bda360ab,91,4,"Rp1,134,595",0,23,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,1b8c85596cc15b1b8b6e5a50aa4f66e7cd1d9988ccf78fae9447f466a139604c,60,1,"Rp1,134,595",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,7b1f7581b320f9946accc1fd837e7d847a901d7e83928e2f04b46b834c246ab6,59,1,"Rp1,134,595",0,29,9,0,0,9,1,0,0,0,0,0
PlanetSports.Asia,4cb79c2e155c1f8280703104f6f8113f2139e0186d4dfba2b8d9e27072dd318e,153,1,"Rp1,134,595",16,41,1,0,64,1,1,0,0,0,0,0
PlanetSports.Asia,e8b374bf36a43c55c347a26f069feea455879126af65daceb8f2a86e06467d75,58,1,"Rp1,134,595",0,6,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,dfa84133a1842fb6ccd30bd12279349410eae9756f0e91df0afaf730122b5b64,159,1,"Rp1,134,595",0,13,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,5e1c68177ad75316a4a242bc1ff80c0956f97246646379c9eefbc32b04668f9b,57,1,"Rp1,134,595",0,7,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,1d5f28e25540bd30247fe5a5a612cea1658e418751e988e4ebbe9973f339a2c3,58,1,"Rp1,134,595",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,6422f8903ed119b78dad54be6fa5a2eb8b14124b93e093d402c3f3b2e119ee66,102,1,"Rp1,134,595",0,9,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,2db85304a15e0f9ee09c36b76cd6d47db14abd3a42be9ab1c17c352b469dd1e7,56,1,"Rp1,134,595",21,28,42,8,46,43,1,0,0,0,0,0
PlanetSports.Asia,fe4195d2d27fd7eb2b3bd5a9d7c830538df680b491a59d3f36f4f256822aab9a,55,1,"Rp1,134,595",0,11,3,0,0,3,1,0,0,0,0,0
PlanetSports.Asia,7b6a18eaf270680dcd55a37ffd8bc91720cecdd2fcfe84a77d4e7522203e53e0,97,1,"Rp1,134,631",0,13,15,0,0,15,1,0,0,0,0,0
PlanetSports.Asia,39d9ac212dbad76e8acd2133c83c1adaf0094867d805095de4739fe02d3fbb42,91,1,"Rp1,134,730",0,8,13,0,0,13,0,0,0,0,0,0
PlanetSports.Asia,ce0e13589e89885eecb2976620898851f992bb82ebe7954e8db017d4e11d317f,355,1,"Rp1,135,135",0,30,2,0,0,2,1,0,0,0,0,0
PlanetSports.Asia,2a951a30fc2d6dedb28d97f43075c01f18bc09496459e109503e225e038decfa,19,1,"Rp1,135,135",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,ca9d7a2ca42c26361dc36b9c9f64228c94bfc3e7a23d50fa140d82e3c190cb48,352,1,"Rp1,135,135",0,25,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,b5c0a6cd74edd69b9301c26b8ea94e926282e33bdce724c14e305685af08d48b,176,1,"Rp1,135,135",0,19,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,3f483d1275f6122599541b7877f4cacb493be81428c887a584cc26c867f54d4a,354,1,"Rp1,135,135",0,28,3,0,0,3,1,0,0,0,0,0
PlanetSports.Asia,39249e7e4473fb1412c5c963072eb650875d742b82cada26d08dfeae3ef4650d,334,2,"Rp1,135,135",0,23,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,0b982f062032e9a6a0345117aefb353910401c4a919b4c6ac814641b456123ad,23,1,"Rp1,135,135",0,2,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,91682813962d2bd7d1f48000d5bc7aa0043353379436d26c7d23c50ffc360b23,21,1,"Rp1,135,135",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,1b400536eaecdb3a37880fd7e569838fc6a3db081915762872a31e953e719d2a,351,1,"Rp1,135,135",0,28,13,0,0,13,1,0,0,0,0,0
PlanetSports.Asia,7c1e930a71646b8ce1dd3141b27638d5a7fe49d92b1d6642fac1e5057ac3ee54,348,1,"Rp1,135,135",0,28,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,778fecf611893acaf929b1567551c505e30096ceaea3db931120413ac8e6658b,125,1,"Rp1,135,135",0,33,33,0,0,33,2,0,0,0,0,0
PlanetSports.Asia,4783ecce279f6f00b222975cd34fc4cd57b624db1f66749390bd57f4437afdda,164,2,"Rp1,135,802",0,8,0,0,0,0,0,0,0,0,1,0
PlanetSports.Asia,8da3d3e4ac1edba1741d852a24187059e0e5dbedf33a7448861128ec5987bc96,303,2,"Rp1,137,162",2,35,78,1,1,78,0,0,0,0,0,0
PlanetSports.Asia,d5cb2b75f5cc057b224a91a0c4f81a2b688b1cdc273f43ed17e1e96e130f7345,164,2,"Rp1,137,400",0,23,1,0,0,1,0,0,1,0,0,0
PlanetSports.Asia,64525dec9c7d35122ed326a3a3da62340bb7327a3588628ca186f9feee602b6f,257,2,"Rp1,137,568",0,27,17,0,0,17,2,0,0,0,0,0
PlanetSports.Asia,b9965a877ef2502dc25d5e96309dcc14048f08a615dec4ba4e1ae921405a9f67,149,1,"Rp1,137,874",4,18,6,2,3,8,1,0,0,0,0,0
PlanetSports.Asia,43974b0e64d594a8c73c3c7f09c9bf07e420044c4751360b4c45c21d78379a7d,97,3,"Rp1,138,144",0,24,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,61cbd0c1670e4576200aeec6367b51384420dca6917a200259bf41d4b435fbe8,301,5,"Rp1,138,198",0,26,13,0,0,13,0,0,0,0,0,0
PlanetSports.Asia,523eab67dd411463148d3f2d5622d0ca60d08c6e651fb73c006634922b87e336,1,2,"Rp1,138,288",0,20,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,3e497349ed916637113fe8a8381695d92d535a566bea2b993ec267c51e3dbab2,150,1,"Rp1,138,306",0,20,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,3b1872a7fc82fdde0cc926df727b5b56b90bf3a5a2c9980b7970b3e3a5ea6b1d,158,1,"Rp1,138,306",41,40,32,17,134,34,0,0,0,0,0,0
PlanetSports.Asia,800f9ee44546e4a81bf32fd93c2564c3d889a9cf787738f5ef838ea38930311b,160,1,"Rp1,138,306",74,62,74,2,67,76,1,0,0,0,0,0
PlanetSports.Asia,23f9e33b8b4aac43297882a88c177121983fdd579f9cb1633f168a0ea67002eb,163,1,"Rp1,138,306",0,14,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,239fab42754b403fa12fe5110f5e702ccb9b89a7f6169a6b2326af3b4849b233,165,1,"Rp1,138,306",0,14,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,78d33c08cd085f8e6f87043544d28a76d2787bc296cf7665666169d4152e4f20,150,1,"Rp1,138,306",0,12,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,f9f83d3d6d470afb456f5cc4face265ec54f7b5ad4ee3e341db7c1b65aef6cfa,150,1,"Rp1,138,306",0,16,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,ae873292691d4cc2a922670f5dcbeff0f6c2f725de9d1a4fa678b81d855d3012,161,1,"Rp1,138,306",0,15,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,6da7923730ac05afa836f9aecbe6c00beffc1192a3a4672a2e8d66dbbf2668eb,160,1,"Rp1,138,306",0,13,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,bc64570301bdc7ce57cda22c892b686e2e0a507fcac1d256670e6740e057aac0,149,1,"Rp1,138,306",0,14,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,e6516ca7366b9aa883b04f77413d75e729e23c317c5868360542686ab53e5852,95,1,"Rp1,139,171",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,02de5ea50dafab3dc3620ebcadebaae9c9eb3a6ca39ae3400f84e95d8b243bea,343,1,"Rp1,139,171",0,21,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,4651a56a050f077f599a4522e245c500682638777180fc6bd1f58b6f1c39f8da,359,1,"Rp1,139,344",0,23,9,0,0,9,0,0,0,0,0,0
PlanetSports.Asia,4ccd0fc351af44bb5ed4f194491ce294897727db8a265123c99a2dc941f12f4b,81,1,"Rp1,140,180",0,21,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,aeabe44f5bd4fa2ea1abe07f5cfb063e64d39796734be58313419d4199e285f2,5,2,"Rp1,140,721",1,22,6,2,1,6,0,0,0,0,0,0
PlanetSports.Asia,1ad3e6d7fa7ef6ecd5e60cf6642e48916601608d05ee31021ac1dfa7853c3d9d,233,1,"Rp1,141,622",0,16,17,0,0,17,0,0,0,0,0,0
PlanetSports.Asia,5401618966a2817d61ccfa75b26a684005423ec8386e2153f24f49efda878d14,170,1,"Rp1,141,622",0,13,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,546854444eee511a222ab9831ffdbae9bdbf38ac63b2d9c7eddac7053f30fa01,169,1,"Rp1,141,622",0,13,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,b1356dfee303c59e6692d255b96fa4476fbad4c227348fab7c546e449546b5a4,171,1,"Rp1,141,838",0,32,3,0,0,3,2,0,0,0,0,0
PlanetSports.Asia,b9e35c0ae91dde75a4c8d4d541393762ff54a12ce46674b043b6d36f7ede20a7,169,1,"Rp1,141,838",15,32,42,8,2,45,2,0,0,0,0,0
PlanetSports.Asia,7c47b46e2b7851f0c4f7b8698bf93b420d6aacf5da3c791e5a1bef542bf68273,169,1,"Rp1,141,838",0,7,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,2b51fcf5389f478d0ed0228755ca68e8d7b826f7460e2df9fd9360f6cda3c102,170,1,"Rp1,141,838",0,15,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,8091f636baf374ed20d9bc401dba2c3bac296d157a0c75a37bd91f6eb4567e9c,171,1,"Rp1,141,838",0,13,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,f6f7f8a864ed69eb14e735cd2a9238174088e8fc07a73ba359f6e0e68a500ec8,254,1,"Rp1,142,162",0,25,21,0,0,21,0,0,0,0,0,0
PlanetSports.Asia,81962be5506cb2cb4ae285d6a189b8564bc16b3acc2efe529cb4bd45a3cf9f4e,128,2,"Rp1,142,613",0,14,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,ca796df72a78c536448691efab8acb4a13cd05103d037c087e611359f2a72845,176,3,"Rp1,142,703",1,33,34,2,0,34,2,0,0,0,0,0
PlanetSports.Asia,0a07b37f41a32c61fb546012e3945ecdf3ccdaa82e6d69537703f5d2267f43d0,91,4,"Rp1,142,793",0,21,22,0,0,22,1,0,0,0,0,0
PlanetSports.Asia,1492905a3ed9adfc9ef430e4a01a3e20c5a1fefa30ecc4c1295e1465f8b0e97a,73,4,"Rp1,142,883",2,34,3,1,0,3,4,0,0,0,0,0
PlanetSports.Asia,ab4e55e1897f2e81b68a4fc549beae5497852a296ba1547fa289f764925fb89c,57,2,"Rp1,143,063",0,6,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,3c8f0a3706d122f03395fa147df109b83a9ae5d6e5752757dd52b2c374f97886,133,1,"Rp1,143,243",0,13,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,c05e3550110f1c89e5efc10fc835c5e4cd667955f5504cf8205c9f393cb03976,1,1,"Rp1,143,243",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,129352eb89e4251a8d4dfae489cffebb3ac2aa1168730d3ad1977106f5c62fd7,10,1,"Rp1,143,243",0,1,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,5cb7589f54dbe746bc7330305e81b62e4a8c0f2947681da9aeec75db9665b78d,97,1,"Rp1,143,514",0,20,35,0,0,35,1,0,0,0,0,0
PlanetSports.Asia,d9e3331dfb8d4dd325405090569ddecb11e1eaf513d7509396b8e9d32f93d7b2,103,1,"Rp1,143,514",0,10,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,71744e7b04ea4c3a5264f1cab0cab8d8a28ea56dad24de173dbfb510c52c8df7,100,1,"Rp1,143,514",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,19cd9b67f2a74ba539f457f1b9a16ad2e1005ff8bad4abcc3827e4a13b691907,103,1,"Rp1,143,514",0,7,10,1,0,10,0,0,0,0,0,0
PlanetSports.Asia,454b04ed71a1bb062498deea8dc93dbce09dac13dfb629acd16aacfad4f4c096,100,1,"Rp1,143,514",0,5,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,bef7e2fb3c3851b280ced301f90c231e9039ad5ecb438787ea71b5c56853c6e4,100,1,"Rp1,143,514",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,dc2e2934486ccc37b20016e32f54b23caba61d4e74b0997aa726e901d6c6ffe9,99,1,"Rp1,143,514",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,ccb6309bd6e838da8e145b2307f52dee9a1519e9ea16999b5ede807b7cd027a9,103,1,"Rp1,143,514",0,11,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,487f30e736cde0fdc3a77513ccd023726cf5f218ad5ea80018e3b2f28858c8be,101,1,"Rp1,143,514",0,13,2,0,0,2,1,0,0,0,0,0
PlanetSports.Asia,374c8adec168fafb428884991dffd4713040c4a25da750b26ae435a7adb54a33,102,1,"Rp1,143,514",0,14,6,0,0,6,1,0,0,0,0,0
PlanetSports.Asia,1d13c2bc6d9c477fc20ce04f897dc6c74196955dafb2ebb6115eebb253904293,103,1,"Rp1,143,514",0,11,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,c96d14acd8ce7e3287030b32463bdcc6848bd54c49198621ad7680e9dc1a3130,103,1,"Rp1,143,514",0,9,9,0,0,9,0,0,0,0,0,0
PlanetSports.Asia,265c10b31cf461d181fc8d77e1457197936d12b111ba157cbb243a9aa7a81d7d,103,1,"Rp1,143,514",0,12,2,0,0,2,1,0,0,0,0,0
PlanetSports.Asia,6ae994160488a7b5c4fc82ee6fbb8b7e8778d3f748ead3429a206d2c3a5ebb6c,99,1,"Rp1,143,514",0,10,16,0,0,16,0,0,0,0,0,0
PlanetSports.Asia,8183537eb608198e89b05c9f533cc3c28ae3531c391eaecbff90e06f465ba249,102,1,"Rp1,143,514",0,11,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,d43b37e9cc242cee5e29d42d81d4ec0e3857ec8048cfac6cd9fb61119f77552b,100,1,"Rp1,143,514",0,21,3,0,0,3,0,0,0,0,0,0
PlanetSports.Asia,6019321805c002a51c64927babf2ab291755fa1ef202efd79ab72426b3e457f0,101,1,"Rp1,143,514",0,11,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,c4f2ae038c27f886081a5658d30838cbc5901fca4190feba9152e88ab90cb244,103,1,"Rp1,143,514",0,30,24,0,0,24,0,0,0,0,0,0
PlanetSports.Asia,92f09a68d758b9d815e267471de12ccf3a6fc5f2fa1c45f6d001cc03e2ccb9d4,102,1,"Rp1,143,514",0,7,6,0,0,6,0,0,0,0,0,0
PlanetSports.Asia,4f64c02d75f837bc7072b3cf50a671ba24fee42e8cefe2d199cff38b93fe2713,100,1,"Rp1,143,514",0,9,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,a0fb0c28d1f0c187e768a678e74c6f880a3847cbb2debafa3582297a54f15bf9,103,1,"Rp1,143,514",0,11,11,0,0,11,0,0,0,0,0,0
PlanetSports.Asia,b9e855e6eb4ca13e4a915b0b811e3807f07d6e98c3722fcc1b295eef8ba771c4,100,1,"Rp1,143,514",0,7,6,0,0,6,0,0,0,0,0,0
PlanetSports.Asia,da7982641320777ae596ac624ea39914276c81a754e14335da919e4d6da9f2e2,97,1,"Rp1,143,514",0,9,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,27eafb8270d92c9e07bd51ce9811704140058b8cf07a882879299b514fa7ff79,96,1,"Rp1,143,514",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,6099188480927b26f3c41c006b991ede01e3e7f708c4ea9c0de5163c87e9d8f5,100,1,"Rp1,143,514",0,9,7,0,0,7,1,0,0,0,0,0
PlanetSports.Asia,bd43875521a3a63fcd93214cfb3b1bf825e65b40fe06ebccda28ebd5b36debab,103,1,"Rp1,143,514",0,26,8,0,0,8,0,0,0,0,0,0
PlanetSports.Asia,bcfe9ba944601fb09752bb17e2bf6155f03990a287bcda548253c18bcf200de9,101,1,"Rp1,143,514",0,9,4,0,0,4,0,0,0,0,0,0
PlanetSports.Asia,2439eeb7fb42176f277275ff002daf08a1a8066ea037042866510ff00e1e9fd2,97,1,"Rp1,143,514",0,9,11,0,0,11,0,0,0,0,0,0
PlanetSports.Asia,9e40946a2643f75727493d9407da87cb33eeb6530bcb38d5c09ed5210a8129ee,103,1,"Rp1,143,514",0,11,10,0,0,10,0,0,0,0,0,0
PlanetSports.Asia,122f00cc5ed29e8ec14ce6d2f9f2e268b4fb17ec82e71eb1f64168da74734802,95,1,"Rp1,143,514",0,10,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,33d12c41779d3bf00215a633256710d15b8f364ce7e2d67da5bbb0fe9ba0510f,103,1,"Rp1,143,514",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,ce0975a4c8ec56a47feada203ee0ae24b7cc95398aafd18ce337fd80d9b273f6,103,1,"Rp1,143,514",0,13,10,0,0,10,0,0,0,0,0,0
PlanetSports.Asia,c48b20fc3aa4117ccaf8f96b2ef065426df8192056d9e1cec9b9530248ecec16,102,1,"Rp1,143,514",0,13,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,6b7f7d48dde6236b7d65d3505160f40fe34acba4d059e32574ca4d7804b29ec0,103,1,"Rp1,143,514",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,48e1a4eb0c709cce42dfe87c9e9ac94ce51eb6d752e59b411756f7de427f79c1,100,1,"Rp1,143,514",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,20e0cf9a99ff78d21c9be8eabaaae8d244ed54f088dcee307501c1a9b7c6d042,102,1,"Rp1,143,514",0,12,9,0,0,9,0,0,0,0,0,0
PlanetSports.Asia,de879cd835909de6be5b9f2e4b2275d58e1d2549bcbf509715c15cf01fd25e25,103,1,"Rp1,143,514",0,11,22,0,0,22,0,0,0,0,0,0
PlanetSports.Asia,32ed3852ea972f42c525c11881ab9b00d0e70e6a070eac7e0dd5b5df4cfe344d,99,1,"Rp1,143,514",0,6,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,73c255a52efd18508ed4864e2a3efadea850b3168fab72c9f36e82ca75a64111,103,1,"Rp1,143,514",0,9,5,0,0,5,0,0,1,0,0,0
PlanetSports.Asia,31f09b2537d11ef0a623cebe9bf59938a9e3e1a3ba85a4b7c0939f8c5525da49,103,1,"Rp1,143,514",1,15,8,1,1,8,1,0,0,0,0,0
PlanetSports.Asia,d6a7671351354105ecba2dd0ba7e94c4a9aca1667a97bb220ed5ddc5d8ee14d0,103,1,"Rp1,143,514",0,13,14,0,0,14,1,0,0,0,0,0
PlanetSports.Asia,d604ba62274a2a534704d71a881cab292f53680096a0824188b5d7ce451dd940,101,1,"Rp1,143,514",0,7,7,0,0,7,0,0,0,0,0,0
PlanetSports.Asia,31c7429a1d2a4951c3ee051047afb2496d5cde7af6a45d12655b05141ddd085d,97,1,"Rp1,143,514",0,12,26,0,0,26,2,0,0,0,0,0
PlanetSports.Asia,83311ece02a2d1351b1eba00951b6832ffadc7210ee57268fc0ce277d8a99abe,99,1,"Rp1,143,514",0,5,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,e1f2974e4751b0febff2c4ef8b1260706a40af146922747c86b9ce6cfb0c4a5f,100,1,"Rp1,143,514",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,6bbb1fee36c3c3b3cff4baafc39cdf5986861d159137520b0a8a11c837386df9,99,1,"Rp1,143,514",0,8,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,96a172d4207215ab8811f57e70d140c04b8ef47262b9b2db6634b29f7bd6abf6,100,1,"Rp1,143,514",0,12,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,c448054dc52bd1940667d0f81d7861a0281615d7aa76c7c906bb99526b905348,99,1,"Rp1,143,514",34,43,3,0,119,3,0,0,0,0,0,0
PlanetSports.Asia,4aaed5b660c42de97aab1bc25c50496cf142aaa0eec87ec96b8f16c913b9d1da,101,1,"Rp1,143,514",0,12,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,1dc5a0416caad6c55bd9f776cd58d213cda60b25274ced6b3b8f087abef8748f,100,1,"Rp1,143,514",0,4,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,2b6c48aae73978b126e90de2737af7e328a087d6a8635042281d78fe216350c6,101,1,"Rp1,143,514",1,10,6,1,0,6,0,0,0,0,0,0
PlanetSports.Asia,def471fb286d54d31218ed6537952a2b556f529c611522ddb0446d6461da3b02,101,1,"Rp1,143,514",1,35,29,0,3,29,2,0,0,0,0,0
PlanetSports.Asia,2b7fe8bab7c661c02b74b2070443d0d187ed97651afff1c5c0986ff264014dfa,96,1,"Rp1,143,514",0,25,12,0,0,12,1,0,0,0,0,0
PlanetSports.Asia,2906349b2311518ae990a076cd3319c7c17e2b7497636345fa913e35589b9c99,102,1,"Rp1,143,514",0,12,11,0,0,11,0,0,0,0,0,0
PlanetSports.Asia,8f784420bbff3d23267e337302a103f8dcbbd6292afe706f06984f62bc05c3e0,101,1,"Rp1,143,514",0,6,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,6138954c89d782352c7c3427de99d231a6d7b5fdd1331716697db1ded674a3d3,98,1,"Rp1,143,514",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,5e564733632bb1e688c23c61991fe8a5fbd60da056c50a899d38aff382655ada,103,1,"Rp1,143,514",0,11,14,0,0,14,0,0,0,0,0,0
PlanetSports.Asia,251ec4eea475b2df82be9bb1df2de2d231770169572e70c0c9c7803fc66c8a10,98,1,"Rp1,143,514",0,4,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,ac17d04a93345f2366088418a8232fdad88250663171eed06556710e31c088d4,103,1,"Rp1,143,514",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,47404a84f58d5f06632df5571383825ac5c760cd01cf4a18ccc116b4af9c12b3,98,1,"Rp1,143,514",0,11,1,0,0,1,0,0,0,0,0,0
